"doctor","num_visit"
"Yvonne Brooks","1"
"Kimberly Henderson","1"
"Michelle Webb","1"
"Yolanda Baker","1"
"Brenda Villanueva","1"
"Robert Duffy","1"
"Derek Mack","1"
"Joseph Reed","1"
"Candace Martinez","1"
"Michelle Sloan","1"
"Stacey Daniels","1"
"Amanda Coleman","1"
"Sheila Munoz","1"
"Jesse Martin","1"
"Anthony Donovan","1"
"Hector Yang","1"
"Mario Davies","1"
"Steve Joseph","1"
"Johnny Jordan","1"
"Tim Gonzales","1"
"Michael Bright","1"
"Brent Wright","1"
"Christina Love","1"
"Brian Munoz","1"
"Kim Henderson","1"
"Elaine Vaughn","1"
"Casey Kelley","1"
"Angela Parrish","1"
"Denise Walls","1"
"Alvin Young","1"
"Julie Holmes","1"
"Crystal Martinez","1"
"Jose Willis","1"
"Danny Lewis","1"
"Don Clark","1"
"Adrienne Santiago","1"
"Cheyenne Trevino","1"
"Latoya Cooper","1"
"Sharon Weber","1"
"Gabriela Carter","1"
"Sherry Gordon","1"
"Ethan Snyder","1"
"Geoffrey Hogan","1"
"Tyrone Washington","1"
"Tiffany Orozco","1"
"Peggy Duarte","1"
"Bryan Richardson","1"
"Sharon Olsen","1"
"Johnathan Nguyen","1"
"James Warren","1"
"William Cooper","1"
"Corey Griffin","1"
"Austin Montoya","1"
"Madison Jones","1"
"Tyler Phillips","1"
"Kara Austin","1"
"Thomas Benson","1"
"Kristina Sheppard","1"
"Thomas Klein","1"
"Devin Marshall","1"
"Bobby Stevens","1"
"Mark Cochran","1"
"Todd Morris","1"
"Lori Black","1"
"Shannon Daugherty","1"
"Colleen Carroll","1"
"Jennifer Cooley","1"
"Lisa Richard","1"
"Dennis Nelson","1"
"Bruce Brooks","1"
"Angela Gibson","1"
"Peter Mendoza","1"
"Justin Mcdowell","1"
"Theresa Farrell","1"
"Victor Anthony","1"
"David Watson","1"
"Mary Obrien","1"
"Michael Leblanc","1"
"Brian Austin","1"
"Shannon Luna","1"
"William Key","1"
"Robert Kline","1"
"Kevin Bush","1"
"Hailey Gillespie","1"
"Beth Alexander","1"
"Lauren Spears","1"
"Julie Harrell","1"
"Anita Blake","1"
"Virginia Rojas DDS","1"
"Matthew Buckley","1"
"Edward Massey","1"
"Carol Dunn","1"
"Lisa Nolan","1"
"Eric Torres","1"
"Matthew Liu","1"
"Mrs. Diana Waller","1"
"Hannah Calhoun","1"
"Lori Christensen","1"
"Carlos Kelly","1"
"Dr. Teresa Sullivan","1"
"Ian Rhodes","1"
"Mr. Jason Graves","1"
"Kelly Harris","1"
"Kathy Mitchell","1"
"Jason Zamora","1"
"Kevin Oconnell","1"
"Mr. Richard Rojas","1"
"Kevin Fields","1"
"Angela Klein","1"
"Sherri Sanchez DVM","1"
"Chad Gilbert","1"
"Kenneth Mcintosh","1"
"Luis Valenzuela","1"
"Joy Howell","1"
"Michael Gilbert","1"
"Derrick Pena","1"
"Brandon Sexton","1"
"Tamara Hamilton","1"
"Francisco Fuentes","1"
"Kathleen Tucker","1"
"Kendra Fields","1"
"Diane Cooper","1"
"Benjamin Webb","1"
"Kevin Ortiz","1"
"Louis Martinez","1"
"Cassandra Howe","1"
"Joshua Christensen","1"
"Daniel Mendoza","1"
"Erika Lopez","1"
"Andrea Fisher","1"
"Tammie Boyd","1"
"Wesley Alvarez","1"
"Roy Castillo","1"
"Chelsea Woods","1"
"Mike Walker","1"
"Connie Hill","1"
"Cindy Chang","1"
"Cody Cook","1"
"Jesse Mosley","1"
"David Small","1"
"Andrew Macias","1"
"Courtney Fischer","1"
"Rodney Larsen","1"
"April Mercer","1"
"Jose Woodward","1"
"Dylan Graham","1"
"Victor Vasquez","1"
"Hannah Nelson","1"
"Laura Salas","1"
"Joel Turner","1"
"Donald Moore","1"
"Carlos Kline","1"
"Joshua May","1"
"Autumn Terrell","1"
"Jennifer Wagner","1"
"Ruben Guerra","1"
"Julie Williams","1"
"Tonya Williams","1"
"Brittany Moore","1"
"Sharon Wilson","1"
"Kristin Maynard","1"
"Karen Pitts","1"
"Herbert Morales","1"
"Calvin Snow","1"
"Harold Wilson","1"
"Theresa Coleman","1"
"Angela Chung","1"
"Heidi Fields","1"
"Charles Hays","1"
"Steven Patel","1"
"Lori Stanley","1"
"Ryan Freeman","1"
"Dr. Ryan Cross","1"
"Edgar Walker","1"
"Emma Rogers","1"
"Albert Powell","1"
"Patty Palmer","1"
"Mark Owens","1"
"Katie Garza","1"
"Brian Reynolds","1"
"Courtney Lee","1"
"Joshua Allen","1"
"Dana Mann","1"
"Marilyn Kelly","1"
"Benjamin Phillips","1"
"Dr. Stacey Velez","1"
"Kevin Ayala","1"
"Manuel Davis","1"
"James Ayala","1"
"Lonnie Espinoza","1"
"Margaret Payne","1"
"Rhonda Miller","1"
"Anne Ray","1"
"Vanessa Hoffman","1"
"Kristen Olson","1"
"Brandy Farley","1"
"Whitney Lewis","1"
"Kevin Alexander MD","1"
"William Elliott","1"
"Audrey Rose","1"
"Traci Hughes","1"
"Peggy Underwood","1"
"Xavier Andrews","1"
"Cynthia Rice","1"
"Jennifer Fox","1"
"Andre Spencer","1"
"Kathy Andrews","1"
"Emma Atkins","1"
"David Jimenez","1"
"Whitney Curry","1"
"Roberto Petersen","1"
"Charles Brady","1"
"Edward Garrett","1"
"Karen Huffman","1"
"Timothy Moore","1"
"Reginald Jackson","1"
"Shirley Vaughn","1"
"Miranda Bauer","1"
"Ryan Riggs","1"
"Nicole Robertson","1"
"Lucas Martin","1"
"Madison Robbins","1"
"Christopher Keller","1"
"Joshua Richards","1"
"Bruce Johnson","1"
"Christopher Schultz","1"
"Wendy Erickson","1"
"James Patrick","1"
"Stanley Browning","1"
"Jamie Franklin","1"
"Jane Brown","1"
"Stephen Carlson","1"
"Todd Reynolds MD","1"
"Kristen Kramer","1"
"Dennis Macdonald","1"
"Crystal Bautista","1"
"Kara Russo","1"
"Oscar Proctor","1"
"Mary Dennis","1"
"Ashley Swanson","1"
"Anthony Vega","1"
"Amanda Weaver","1"
"Amy Shannon","1"
"Kathleen Diaz","1"
"Jacqueline Young","1"
"Colin Bowers","1"
"April Singh","1"
"Krista Taylor","1"
"Charles Terry","1"
"Austin Mills","1"
"Jeffrey Bradley","1"
"Destiny Glover","1"
"Melanie Henry","1"
"Kelly Green","1"
"John Blanchard","1"
"Carol Pierce","1"
"Robert Stevens","1"
"Gina Wood","1"
"Glen Gonzalez","1"
"Ana Morales","1"
"Andrew Robbins","1"
"John Hardy","1"
"Mrs. Sarah Ford","1"
"Tracy Medina","1"
"Dillon Gonzales","1"
"Daisy Haynes","1"
"Thomas Mueller","1"
"Tiffany Lopez","1"
"Patricia Ellis","1"
"Emily Black","1"
"Jimmy Martinez","1"
"Austin Steele","1"
"Catherine Ramirez","1"
"Rebecca Hudson","1"
"Jennifer Baird","1"
"Mitchell Woods","1"
"Mr. Timothy Everett","1"
"Dr. Craig Singh DDS","1"
"Frank Simmons","1"
"Christian Lynch","1"
"Richard Duffy","1"
"Frank Atkinson","1"
"Toni Taylor","1"
"Carolyn Shaffer","1"
"Sheila Bowen","1"
"Brandi Ewing","1"
"Jeffrey Perry","1"
"Julia Hansen","1"
"Antonio Smith","1"
"Barbara Marquez","1"
"Paul Mckenzie","1"
"Kelsey Riddle","1"
"Caroline Choi","1"
"Carl Wood","1"
"Hayley Huang","1"
"Leslie Tate","1"
"Sean Hawkins","1"
"Michelle Brock","1"
"Todd Castillo","1"
"Jason Hughes","1"
"Meghan Herman","1"
"Thomas Barnes","1"
"Melanie Martin","1"
"Shane Carter","1"
"Adam Roberts","1"
"Erica Dodson","1"
"Melissa Barber","1"
"Mary Hoffman","1"
"Christopher Wells","1"
"Miss Carmen Carter MD","1"
"Jason Patterson","1"
"Nicholas Hall","1"
"April Mcdaniel","1"
"Michael Reeves","1"
"Erik Santos","1"
"Gabrielle Dickerson","1"
"Edward Curry","1"
"Jeffrey Mitchell","1"
"Linda Sexton","1"
"Jacob Sanders","1"
"Casey Zamora","1"
"Tonya Kelly","1"
"Thomas Bruce","1"
"Jacob Robinson","1"
"Brandon Robinson","1"
"Corey Figueroa","1"
"John Ho","1"
"Deborah Lopez","1"
"Jason Blair","1"
"Daniel Sexton","1"
"Samuel Weber","1"
"Julie Roberts","1"
"Anthony Davenport","1"
"Mary James","1"
"Joseph Warren","1"
"Henry Rogers","1"
"Tyler Miller","1"
"Courtney Holt","1"
"Julian Fernandez","1"
"Carolyn Tucker","1"
"Justin Higgins","1"
"Christine Hall","1"
"Shawn Reyes DDS","1"
"Bradley Hurley","1"
"Sandy Vincent","1"
"Casey Gomez","1"
"Raymond Duncan","1"
"Anna Harding","1"
"Angela Holt","1"
"Joseph Reynolds","1"
"Alexander Randall","1"
"Jake Zimmerman","1"
"Tom Hill DDS","1"
"Charles Nguyen","1"
"Robert Henry","1"
"Corey Gallegos","1"
"Shannon Ross","1"
"Thomas Gomez","1"
"Ms. Emily Pierce","1"
"Joan Quinn","1"
"Jeremy Chavez","1"
"Adrienne Knight","1"
"Chad Cooper","1"
"Carl Taylor","1"
"Dr. Joseph Ellis","1"
"Hannah Castaneda","1"
"Melissa Gibbs","1"
"Alexis Anderson","1"
"Suzanne Bell","1"
"Donna Jacobson","1"
"Randy Larson","1"
"Michele Peters","1"
"Rita Melendez","1"
"Connie Gomez","1"
"Kenneth Richardson","1"
"Brandon Hernandez","1"
"Anna Mcintosh","1"
"Aaron Murray","1"
"April Henderson","1"
"Christopher House","1"
"Sharon Bird","1"
"Susan Haynes","1"
"Brianna Allen","1"
"Elizabeth Gamble","1"
"Christie Miller","1"
"Emily Jensen","1"
"Karen Wilson","1"
"Nicholas Carlson","1"
"Anthony Lam","1"
"Shawn Sullivan","1"
"Traci Andrade","1"
"Jaime Gonzales PhD","1"
"Stephen Baker","1"
"Jillian Booth","1"
"Manuel Rojas","1"
"Tina Maddox","1"
"Robert Mcdowell","1"
"Jacob Huynh","1"
"Trevor Johnson","1"
"Michelle Pierce","1"
"Jodi Mcmahon","1"
"Amber Berry","1"
"Gabriel Reyes","1"
"Benjamin Moore","1"
"Arthur Fisher","1"
"Nancy Ortiz","1"
"Derek Santos","1"
"Jessica Pollard","1"
"Lori Wagner","1"
"Seth Bates","1"
"Jordan Shepherd","1"
"Elizabeth Morse","1"
"Megan Thompson","1"
"Wendy Carter","1"
"Jasmine Fuentes","1"
"Jesse Collins","1"
"Aaron Wright","1"
"Charles Morales Jr.","1"
"Tyler Bailey","1"
"Stephanie Curry","1"
"Mr. Jeremy Meza Jr.","1"
"Kimberly Bryan","1"
"Tiffany Alvarez","1"
"Larry Diaz","1"
"Benjamin Tate","1"
"David Kelley","1"
"Karen Rivas","1"
"Sylvia Thomas","1"
"Adrian Jacobs PhD","1"
"Angela Cuevas","1"
"Dustin Chaney","1"
"Megan Shields","1"
"Donna Martinez MD","1"
"Carmen Phillips","1"
"Jimmy Garcia","1"
"Emily Walker","1"
"Lindsey Cooper MD","1"
"Edward Warren","1"
"Kent Burns","1"
"Brittany Huffman","1"
"Isabel Wright","1"
"Frank Kent","1"
"Marc Underwood","1"
"Kelly King","1"
"Peter Perry","1"
"Meredith Watts","1"
"Cesar Patel","1"
"Virginia Nunez","1"
"Steven Stephenson","1"
"Sherry Steele","1"
"Jeremy Guzman","1"
"Mr. Fred Jackson","1"
"Sara Carlson","1"
"Tyler Butler","1"
"Jessica Mcdowell","1"
"Sarah Gilmore","1"
"Alexander Smith DDS","1"
"Rebecca Oconnor","1"
"Steven Nelson","1"
"Lisa Day","1"
"Scott Scott","1"
"Natalie Jackson","1"
"Ethan Harris","1"
"Johnathan Thomas","1"
"Katherine Daugherty","1"
"Melissa Skinner","1"
"Anthony Newton","1"
"Keith Mcgrath","1"
"Greg Smith","1"
"Ray Henry","1"
"Lisa Archer","1"
"Wendy Gill","1"
"Omar Delgado","1"
"Jimmy King","1"
"Erin Horne","1"
"Rhonda Smith","1"
"Jennifer Carr","1"
"Charles Nicholson","1"
"Alyssa Cunningham","1"
"Desiree Collins","1"
"Samuel Flores","1"
"Tyler Green","1"
"Bradley Kelley","1"
"Austin Martinez","1"
"Jessica Livingston","1"
"Angela Phillips","1"
"Ann Martin","1"
"Patrick Best","1"
"Marissa Ryan","1"
"Katherine Mccann","1"
"Jeffrey Stephenson","1"
"Mary Morse","1"
"Travis Fuller","1"
"Daniel Stokes","1"
"Kaitlyn Petersen","1"
"Haley Duarte","1"
"Austin David","1"
"Daniel Todd","1"
"Toni Parker","1"
"Adam Gentry","1"
"Miss Jessica Hall","1"
"Heidi Brown","1"
"Kristen Morales","1"
"Joseph Cortez","1"
"Katie Roberts","1"
"Theresa Harrison","1"
"Roberto Vance Jr.","1"
"Mariah Perez","1"
"Mr. George Booth PhD","1"
"Jill Brock","1"
"Bobby Frazier","1"
"Leonard Edwards","1"
"Ronald Mcmillan","1"
"Timothy Hansen","1"
"Michael Tucker","1"
"Chad Andrews","1"
"Patricia Gonzales","1"
"Heidi Wood","1"
"Samantha Davies","1"
"Rebecca Potter","1"
"Stefanie Howard","1"
"Monique Johnson","1"
"Katherine Wood","1"
"Jeffrey Torres","1"
"Tammy Shea","1"
"Victor Moore","1"
"Chelsea Weeks","1"
"Amy Joseph","1"
"David Roach","1"
"Sydney Weiss","1"
"Donald House","1"
"Bryan Gilmore","1"
"Denise Garcia","1"
"Kimberly Daniels","1"
"Mr. Juan Smith","1"
"Lance Mitchell","1"
"Diana Jimenez","1"
"Tracy Romero","1"
"Sean Harris","1"
"Ashley Romero","1"
"Johnny Olson","1"
"Glenn Martinez","1"
"Donna Porter","1"
"Derek Melendez","1"
"Margaret Marshall","1"
"Donna Lynch DVM","1"
"Taylor Juarez","1"
"Kristin Freeman","1"
"Dr. Brandy Blair","1"
"Bob Lopez","1"
"Mark Murphy","1"
"Trevor Pierce MD","1"
"William Garner","1"
"Sean Jordan","1"
"Kristy Huffman","1"
"Pam Allen","1"
"Lori Jones","1"
"Bruce Wang","1"
"Hector Rodriguez","1"
"Ernest Calhoun","1"
"Desiree Smith","1"
"Ms. Brandy Coleman","1"
"Catherine Kramer","1"
"Shawn Jordan","1"
"Martin Payne","1"
"Jessica Black","1"
"Diana Sweeney","1"
"Raymond Wilson","1"
"Molly Dillon","1"
"Jacqueline Wheeler","1"
"Connor Hansen","1"
"Emily Archer","1"
"April Solis","1"
"Alexander Gomez","1"
"Joseph Brooks","1"
"Kathy Vargas","1"
"Diana Tucker","1"
"Danielle Lynn","1"
"Valerie Cantrell","1"
"Michelle York","1"
"Albert Johnston","1"
"Courtney Singleton","1"
"Mr. Antonio Santos","1"
"Mrs. Amanda Martin","1"
"Anthony Rios","1"
"Richard Franklin","1"
"Ana Warren","1"
"Brianna Liu","1"
"Jasmine Glover","1"
"Daniel Allison","1"
"Elizabeth Dougherty","1"
"Clayton Mitchell","1"
"Eric Pearson","1"
"Heidi Alvarado","1"
"Preston Lopez","1"
"Jennifer Rivera","1"
"Gloria Brown","1"
"Felicia Kelley","1"
"John Le","1"
"Timothy Henry","1"
"Alexis Sandoval","1"
"Lisa Pierce","1"
"Donald Rose","1"
"Timothy Holt","1"
"Rebecca Evans","1"
"Laura Fleming","1"
"Michelle Tucker","1"
"Brian Freeman","1"
"Roberto Wilson","1"
"Tammie Hill","1"
"Steven Freeman","1"
"Erica Woods","1"
"Krista Lopez","1"
"Emily James","1"
"Sonia Shields","1"
"Jennifer Fisher","1"
"Jeremy Hall","1"
"Nicholas Holloway","1"
"Mark Gregory","1"
"Nicole Barnett","1"
"Gina Norman","1"
"Angela May","1"
"Stacey Marshall","1"
"Tina Griffin","1"
"Megan Landry","1"
"Meghan Anderson","1"
"Clayton Watson","1"
"Patricia Barrett","1"
"Douglas Peck","1"
"Brian Trevino","1"
"Kenneth Walker","1"
"Marisa Jones","1"
"Jim Coleman","1"
"Amy Murray","1"
"Phillip Barron","1"
"Michelle Moses","1"
"Phillip Campos","1"
"Dale Smith","1"
"Darlene Prince","1"
"Albert Valenzuela","1"
"Jamie Reyes","1"
"David Gutierrez","1"
"Adrian Galvan","1"
"Tiffany Skinner","1"
"Frank Miller","1"
"Andre Mills","1"
"Christina Frye","1"
"Ricky Harmon","1"
"Sean Reid","1"
"Brianna Jones","1"
"Derek Acosta","1"
"Claudia Thompson","1"
"Mr. William Decker","1"
"Julie Little","1"
"Kristen Phillips","1"
"Brendan Hodge","1"
"Jeanette James","1"
"Veronica Jackson","1"
"Dr. Andrew Webster","1"
"Jenny Howard","1"
"Anthony Cunningham","1"
"Taylor Snyder","1"
"Javier Fernandez","1"
"Kevin Huffman","1"
"Michael Spears","1"
"April Potter","1"
"Stephen Stephenson","1"
"Charlene Ellis","1"
"Dawn Harding","1"
"Kent Houston","1"
"Michael Mcguire","1"
"April Maxwell","1"
"Kathryn Morris","1"
"Dennis Sanford","1"
"Lisa Nichols","1"
"Brian Boyd","1"
"Arthur Anderson","1"
"Joel Jones","1"
"Brian Curry","1"
"Deborah Wise","1"
"Sydney Diaz","1"
"Melissa Hutchinson","1"
"Paul Moses","1"
"Amber Fuller","1"
"Kenneth Nunez","1"
"Mr. Aaron Brown Jr.","1"
"Shawn Hamilton","1"
"Vanessa Holloway","1"
"Curtis Horn","1"
"Megan Cross","1"
"Eric Evans","1"
"Danny Hogan","1"
"Isaac Smith","1"
"Thomas Lambert","1"
"Glen Pena","1"
"Kathleen Rowe","1"
"Judith Lowe","1"
"Nancy Salazar","1"
"Karla Owens","1"
"Andrea Perry","1"
"Jennifer Ramos","1"
"Kathleen Haney","1"
"Erika Tucker","1"
"Rodney Gregory","1"
"Jennifer Harrison","1"
"Christopher Powell","1"
"Betty Brown MD","1"
"Denise Reed","1"
"Maurice Wilson","1"
"Cassandra Wade","1"
"Cassandra Cruz","1"
"Juan Reese","1"
"Nancy Thomas","1"
"Oscar Stafford","1"
"Stephanie George","1"
"Alyssa Frost","1"
"Roger Carroll","1"
"Michael Holland","1"
"Cathy Davis","1"
"Wendy Griffith","1"
"Anthony Floyd","1"
"Patrick Jones","1"
"Monica Odonnell","1"
"Robin Brewer","1"
"Peter Russell","1"
"Trevor Farrell","1"
"Christopher Mclean","1"
"Mitchell Cohen","1"
"Sarah Ortiz","1"
"Karen Rice","1"
"Brooke Hill DDS","1"
"Norman Henderson","1"
"Douglas Kelley","1"
"Stephen Welch","1"
"Tracy Wade","1"
"Jessica Keller","1"
"Joel Alvarez","1"
"Kiara Lane","1"
"Hector Walton","1"
"Erica Andrews","1"
"Joseph Morgan","1"
"Matthew Bowers","1"
"Kimberly Marshall","1"
"Luke Snow","1"
"Colleen Middleton","1"
"Dr. Michael Patrick","1"
"Tina Hopkins","1"
"Jonathan Flores","1"
"Grace White","1"
"Laura Pena","1"
"Deborah Abbott","1"
"Raymond Hall","1"
"Kathryn Duarte","1"
"Teresa Daniels","1"
"Lori Wolf","1"
"Lee Cooper","1"
"Kyle Parker","1"
"Tracy Cole","1"
"Jacob Ruiz","1"
"Nichole Evans","1"
"Krista Walsh","1"
"Michael Patel","1"
"Theresa Bailey","1"
"Eric Horn","1"
"Nathan Serrano","1"
"Derrick Wolfe","1"
"Peggy Robertson","1"
"Scott Marquez","1"
"Jessica Berg","1"
"Cassandra Austin","1"
"Justin Flowers","1"
"Ronald Norton","1"
"Martin Torres","1"
"Gerald Miller","1"
"Larry Roberts","1"
"Gary Thompson","1"
"Kenneth Nelson","1"
"Carla Blake","1"
"Aimee Sosa","1"
"Terry Leon","1"
"Ryan Shaw","1"
"Michelle Lewis","1"
"Joshua Ruiz","1"
"Russell Cowan","1"
"Michael Scott","1"
"Joseph Lynch","1"
"Richard Ruiz","1"
"Laura Sawyer","1"
"Stephen Parsons","1"
"Marcus Harris","1"
"Mr. Patrick Carey","1"
"Steven Mills","1"
"Thomas Morrison","1"
"Priscilla Williams","1"
"Rebecca Maddox","1"
"Nathan Silva","1"
"Linda Andrade","1"
"Mark Maynard","1"
"Shane Simpson","1"
"Gregory Hill","1"
"Curtis Hamilton","1"
"Manuel Miller","1"
"Ryan Hodges","1"
"Daniel Reed","1"
"Paul Garcia","1"
"Carol Small","1"
"Jordan Carter","1"
"Joshua Franklin","1"
"Valerie Chavez","1"
"Kyle Lynch","1"
"Jessica Mcguire","1"
"Billy Snyder","1"
"Isaac Kent","1"
"Michelle Cantrell","1"
"Charlene Mendoza","1"
"Joshua Shaw","1"
"Tyler Hunter","1"
"Jackie Kent","1"
"Christina Terrell","1"
"Charles Mccarty","1"
"Frances Miller","1"
"Mary Bautista","1"
"Kathryn Porter","1"
"Katherine Lane","1"
"Carrie Martinez","1"
"Adam Frazier","1"
"Rhonda Davis DVM","1"
"Donald Padilla","1"
"Henry Brown","1"
"Jeffrey Douglas","1"
"Brandi Foster","1"
"Susan Salazar","1"
"Jennifer Barker","1"
"Sarah Burke","1"
"Hannah Ellis","1"
"Antonio Powell","1"
"Antonio Rios","1"
"Rebecca Benitez","1"
"Angela Atkinson","1"
"Brian Drake","1"
"Jennifer Holland","1"
"Alex Edwards","1"
"Rachel Owens","1"
"Devin Conrad","1"
"Brian Tran","1"
"James Sanford","1"
"Thomas Hunt","1"
"Angel Myers","1"
"Kurt Flowers","1"
"Tricia Harris","1"
"Jason Hayes","1"
"Craig Weber","1"
"Francisco Johnson","1"
"Terry Burton","1"
"Mitchell Holmes","1"
"Jacqueline Mora","1"
"Desiree Lopez","1"
"Virginia Anthony","1"
"Toni Turner","1"
"Brenda Hill","1"
"Crystal Vazquez","1"
"Natalie Valdez","1"
"Isaac Buck","1"
"Kim Anthony","1"
"Nicholas Sanders","1"
"Jessica King","1"
"Leslie Lewis","1"
"Rose Zuniga","1"
"Sarah Gillespie","1"
"Sherri Pruitt","1"
"Peter Nunez","1"
"Katherine Kelly","1"
"Antonio Diaz","1"
"Judith Bailey","1"
"Jacqueline Rogers MD","1"
"Katherine Montgomery DVM","1"
"Cheryl Clark","1"
"Cory Smith","1"
"Bethany Carr","1"
"Mrs. Emily Edwards","1"
"Julie Carter","1"
"Margaret Coleman","1"
"Gina Weaver","1"
"Cynthia Reyes","1"
"Michael Diaz","1"
"Richard Stanley","1"
"David Le","1"
"Stanley Reed","1"
"Kristi Jackson","1"
"Stephanie Schultz","1"
"Amy Buchanan","1"
"Frank Pena","1"
"Maria Gaines","1"
"Jordan Calhoun","1"
"Tamara Mckinney","1"
"Derrick Freeman","1"
"Paul Ward","1"
"Jordan Lopez","1"
"Leonard Marshall","1"
"Shane Walsh","1"
"Sierra Quinn","1"
"Daisy Reyes","1"
"Cole Burton","1"
"Danielle Willis","1"
"Christopher Gregory","1"
"Karla Miller","1"
"Ashlee Colon","1"
"Aaron Myers","1"
"Brandon Watts","1"
"Corey Webb","1"
"Jorge Harrison","1"
"Caitlin Daniels","1"
"Richard Keith","1"
"Jamie Andersen","1"
"Robert Le","1"
"Jacob Harris","1"
"Bonnie Marsh","1"
"Christopher Sparks","1"
"Jacob Lee","1"
"John Spence","1"
"Jonathan Hunter","1"
"Don Holt","1"
"Richard Juarez","1"
"Brandon Christian","1"
"Kerry Reyes","1"
"Lydia Scott","1"
"Curtis Young","1"
"Amanda Bruce","1"
"Jose Bowers","1"
"Cindy Lyons","1"
"Billy Hardy","1"
"Ashley Petersen","1"
"Tanya Pugh","1"
"Laurie Leblanc","1"
"Joyce Hensley","1"
"Jonathan Monroe","1"
"Beth Summers","1"
"Brenda Anthony","1"
"Thomas Hoffman DDS","1"
"Todd Nguyen","1"
"Angelica Davis","1"
"Lisa Larson","1"
"Michael Pacheco","1"
"Amber Hawkins","1"
"Jeremy Sutton","1"
"Maria Robinson","1"
"Jay Hicks","1"
"Bryan Conway","1"
"Devin Russell","1"
"Frank Johnson","1"
"Michelle Morrison","1"
"Tammy Barron","1"
"Richard Franco","1"
"Jeremy Dean","1"
"Annette Guzman","1"
"Caitlin Lewis","1"
"Deborah Bailey","1"
"Christopher Hodges","1"
"Amber Price","1"
"Pamela Larson","1"
"Shari Norris","1"
"Roberto Dudley","1"
"Noah Yang","1"
"Edward Conley","1"
"Bradley Wright","1"
"Angela Bryant","1"
"Kelly Neal","1"
"James James DVM","1"
"Ms. Frances Sexton MD","1"
"Kenneth Avila","1"
"Sherri Turner","1"
"Nathan Landry","1"
"Cristina Anderson","1"
"Brittany Montgomery","1"
"Roberto Clarke","1"
"Andrea Ball","1"
"Michele Johnson","1"
"Beth Pollard","1"
"Pamela Holder","1"
"Hannah King","1"
"Jason Sutton","1"
"Martha Ortiz","1"
"Gary Franklin","1"
"Shelia Freeman DDS","1"
"Jennifer Jacobs","1"
"Rachel Goodman","1"
"Monique Adams","1"
"Kelly Lewis","1"
"Angel Morgan","1"
"Kimberly Juarez DDS","1"
"Abigail Alvarado","1"
"Thomas Trevino","1"
"Robin Mitchell","1"
"Sandra Ferguson","1"
"Phillip Wagner","1"
"Aaron Gomez","1"
"Janet Patel","1"
"Benjamin Pitts","1"
"Emily Blake","1"
"Laura Solis","1"
"Hunter Sparks","1"
"Philip Butler","1"
"Daniel Oconnell","1"
"Adam Kramer","1"
